event_id,user_id,event_name,device_type,plan_type,experiment_variant,event_properties,event_timestamp
c4e81e16-0de6-46ee-a1d7-86aedbe7690f,d61890a1-98b0-44d9-869b-304541f6d7e2,signup,web,free,B,"{""source"": ""organic"", ""country"": ""IN""}",
3486ba71-59e4-45cd-88b8-c3bb4a09a903,d61890a1-98b0-44d9-869b-304541f6d7e2,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-12
fa1c02c8-10d7-4d25-90cc-ef5f08af6726,d61890a1-98b0-44d9-869b-304541f6d7e2,upgrade,mobile,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-21
51f9fc52-c78a-4b75-804a-75b345466491,1ba1dc21-4316-4463-a080-a9c22bcd67d4,signup,web,free,B,"{""source"": ""referral"", ""country"": ""DE""}",
b92b2e03-6d3b-4644-9adb-71ac52be1770,1ba1dc21-4316-4463-a080-a9c22bcd67d4,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-28
bbc90cf0-70ab-461c-b7b3-8426de6a5c64,1ba1dc21-4316-4463-a080-a9c22bcd67d4,feature_a_used,web,free,B,"{""usage_count"": 9}",2024-02-04
10bafa2f-a99c-44a0-8166-7c88b20184c9,1ba1dc21-4316-4463-a080-a9c22bcd67d4,feature_b_used,mobile,free,B,"{""usage_count"": 7}",2024-02-14
f9a024ec-7ac4-4683-b49f-e5a628acf07e,1ba1dc21-4316-4463-a080-a9c22bcd67d4,cancel,web,pro,B,"{""reason"": ""other""}",2024-04-07
8be98954-5f8e-4ff2-a7b4-ddf63edea66d,49ea68a2-76d7-437d-849a-de25571264f1,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""US""}",
289395ad-5869-4656-8342-5177018ddf50,49ea68a2-76d7-437d-849a-de25571264f1,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-30
4d7cc7aa-63f9-4111-bf12-504d2da25dfa,49ea68a2-76d7-437d-849a-de25571264f1,feature_b_used,web,free,B,"{""usage_count"": 8}",2024-02-02
89306861-94d4-4716-ae78-3a35bcc92444,7ee1ef30-8682-4baf-b483-54d68cf85a38,signup,web,free,B,"{""source"": ""referral"", ""country"": ""GB""}",
5f9f742d-8d7a-4323-9c96-1f6de61673d0,7ee1ef30-8682-4baf-b483-54d68cf85a38,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-08
65c7902f-530e-4819-a800-0ad35a517bc4,7ee1ef30-8682-4baf-b483-54d68cf85a38,feature_b_used,mobile,free,B,"{""usage_count"": 8}",2024-02-22
edf642fa-5451-420b-8d62-baaa91f31ec3,36ff5da9-a2f1-4120-b161-b87750dd0cdc,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
b2201d05-fea5-4364-a6e5-ffb8a3484b5d,d38d0d3e-2754-4da1-8dfa-c1d968002703,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""IN""}",
c4bfe241-95f6-4bc7-93a7-c32d6f639fac,d38d0d3e-2754-4da1-8dfa-c1d968002703,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-11
fa7d39fc-c502-4f67-a432-0f571854ba9f,d38d0d3e-2754-4da1-8dfa-c1d968002703,feature_a_used,mobile,free,A,"{""usage_count"": 6}",2024-02-14
facf0c4a-69ea-48c3-8981-c8fff93352a2,d38d0d3e-2754-4da1-8dfa-c1d968002703,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-03
340c10c5-21b9-453a-9341-8924b116df5a,000348cc-e456-494d-823d-15b690086952,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""US""}",
a96920f4-8da6-4f00-8d89-6f115d982ebb,000348cc-e456-494d-823d-15b690086952,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-29
017c3ee7-5ef0-446e-8875-b89545226db1,000348cc-e456-494d-823d-15b690086952,feature_a_used,web,free,A,"{""usage_count"": 7}",2024-02-01
4020da31-3d40-4d0e-a0c7-964472843d6c,000348cc-e456-494d-823d-15b690086952,feature_b_used,mobile,free,A,"{""usage_count"": 4}",2024-02-14
6b4a9635-11c7-4c3d-b6ba-ccce08496b89,555086b1-b430-43ac-88f0-0abf3c75c41f,signup,web,free,B,"{""source"": ""sales"", ""country"": ""US""}",
388606bb-a5ab-46a7-90bd-58e8d893a02a,555086b1-b430-43ac-88f0-0abf3c75c41f,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
5f193f77-eb5d-4465-b6ef-2e84c9172f08,555086b1-b430-43ac-88f0-0abf3c75c41f,feature_a_used,mobile,free,B,"{""usage_count"": 2}",2024-02-08
00a07dfa-5624-491c-b98d-1e68fb977320,ec060298-028e-47ec-831a-d8733baad3be,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""CA""}",
fafea1d4-1c6d-4a24-957d-600ba71de0a3,daf1169e-59c8-4593-a94e-42f9562c2bbd,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""IN""}",
777d5fa6-f79b-4151-838d-fc504b3ec350,daf1169e-59c8-4593-a94e-42f9562c2bbd,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-02
c9ad1b70-14b5-4927-9ed5-d981adb0dc3a,2613bc4a-f451-46aa-9704-9d9beeba7210,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""GB""}",
d3dc1ac1-2264-464f-a56e-ca1555be4e05,f822b176-831c-49fe-8dd2-bb07b25144df,signup,web,free,A,"{""source"": ""sales"", ""country"": ""CA""}",
43784bdc-48ec-41d4-9e89-5d5e027922fa,499ce2cf-a986-4b00-9432-c847dfd60ad9,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""GB""}",
ffada809-96ce-4f3e-8d80-7844a4678243,af16f050-4229-4ad5-95e0-0771d84927a2,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""GB""}",
7ddd9738-6882-4864-ae79-5f8b2cfeaf29,e78115dd-0168-42b6-9e03-4649b0426b2c,signup,web,free,A,"{""source"": ""sales"", ""country"": ""IN""}",
c3df34f3-da90-4613-9d54-3f899c4d444f,e55eb755-b6f5-463e-9fe2-cf3de8224e09,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""US""}",
2cf7139e-2a43-4c25-b672-8f1bade8dc8d,e55eb755-b6f5-463e-9fe2-cf3de8224e09,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-05
deb0010d-2e66-43de-9cb3-da9a7ec998d9,558d61d9-e2c7-45fe-9b77-705aa9264899,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""CA""}",
aa057fd0-a6eb-400e-8693-403acbbbdda2,558d61d9-e2c7-45fe-9b77-705aa9264899,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-03
38df325e-db56-4bf6-b3d3-a4aaa1172351,14471f38-0211-447e-abe0-f4dc5e8aee44,signup,web,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
5082896f-15a8-472e-b81b-3c1e41d4b61b,14471f38-0211-447e-abe0-f4dc5e8aee44,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-22
16667b34-01e6-4352-a57d-75cbea70bf15,14471f38-0211-447e-abe0-f4dc5e8aee44,feature_b_used,web,free,A,"{""usage_count"": 3}",2024-02-05
c73db8a6-1670-41ab-b228-d8078c747fb7,14471f38-0211-447e-abe0-f4dc5e8aee44,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-23
f3aa7db5-680c-43d8-8d08-bf817598f608,8bde8869-a3a7-43f1-a5f9-c4471b80a14b,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
6d545962-0aca-4669-9a27-51c9a6cc71ad,8bde8869-a3a7-43f1-a5f9-c4471b80a14b,feature_b_used,mobile,free,A,"{""usage_count"": 2}",2024-02-02
362e4c0b-1c35-4f21-b3de-32f7759132a3,a352ba50-f4ce-4d45-a3d1-1f650d86dc8f,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""IN""}",
2977bc52-6ca0-413b-8688-d6181733c7a1,a352ba50-f4ce-4d45-a3d1-1f650d86dc8f,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-09
0d1dcb79-f7c0-4e35-9136-8d79f5e7c464,a352ba50-f4ce-4d45-a3d1-1f650d86dc8f,feature_b_used,mobile,free,A,"{""usage_count"": 8}",2024-02-19
0a3c9c09-2f6f-4b4d-8131-7d02d7c60c2c,69edb2ce-54a2-47f9-acc3-1436a9d3bda3,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""US""}",
8b0740ab-8c2a-4782-afa4-1c459565a5d3,69edb2ce-54a2-47f9-acc3-1436a9d3bda3,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-07
47572a7e-9467-43cf-8bfc-bd2c640ae3e7,69edb2ce-54a2-47f9-acc3-1436a9d3bda3,feature_b_used,mobile,free,B,"{""usage_count"": 1}",2024-02-08
03ddd64f-e5e9-4590-b535-8889ae2f8baa,75a50359-e6d3-43ab-9ab3-bb83064668b9,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""US""}",
098c2f0f-e602-4ea2-b202-dd4b58fc9046,54c6a2d7-b48c-473a-baf7-5aa0dcd1065f,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
aba90195-d5dc-4f5e-b101-c09ac5b425f9,55af1e1a-4fc8-4eb5-bc23-0d1e5be15732,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
c7ec684a-9c07-41b7-9a1b-f61e020da13c,55af1e1a-4fc8-4eb5-bc23-0d1e5be15732,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-30
4c543e47-88fb-412e-bcc8-7a7d38e9d520,cea53ac0-7c8b-4bc7-b45a-c0c202ef6f2c,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""IN""}",
84ea7709-1fca-401b-bb87-7553bd384cbf,cea53ac0-7c8b-4bc7-b45a-c0c202ef6f2c,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-03
526851df-17fd-4ddf-9674-888e1c11fe55,cea53ac0-7c8b-4bc7-b45a-c0c202ef6f2c,feature_a_used,mobile,free,B,"{""usage_count"": 5}",2024-02-13
54f3559b-65b0-41a1-830d-77a8760cc8b3,cea53ac0-7c8b-4bc7-b45a-c0c202ef6f2c,feature_b_used,web,free,B,"{""usage_count"": 8}",2024-02-15
726241ae-92d1-4f1e-88ee-ad3cb9334e56,ce14c716-e8ba-4c0f-a4e0-942b4ccce9ff,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""GB""}",
dca43f1b-f585-4781-956d-e13af8b857ba,a2438ebd-4c20-40ee-9eee-47e204fbc594,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""CA""}",
c1a49033-a81e-4580-a457-56e72a786afe,a2438ebd-4c20-40ee-9eee-47e204fbc594,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-31
ed31831f-1b7b-4725-9664-159679078cc5,a2438ebd-4c20-40ee-9eee-47e204fbc594,feature_b_used,mobile,free,A,"{""usage_count"": 9}",2024-02-11
23152889-92c6-43b3-9584-52d877526b7c,a2438ebd-4c20-40ee-9eee-47e204fbc594,upgrade,web,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-03-09
e64b4f25-cf5a-400a-8716-cb1649a923ee,72225924-fa85-4ce4-8a09-838bd97d50f7,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""IN""}",
9a3d3083-2b7d-49f9-a36b-e44548a8df86,72225924-fa85-4ce4-8a09-838bd97d50f7,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-29
4e450e11-e46b-434c-90b5-cd7a574e2110,1b1fad27-3ff4-46bf-8101-b5e4c990b0f7,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""CA""}",
4fcaacc3-d0f8-4f04-927c-8ce918bde4d5,1b1fad27-3ff4-46bf-8101-b5e4c990b0f7,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-07
c9f72080-c920-4b32-94c3-634a91bb2fbc,1b1fad27-3ff4-46bf-8101-b5e4c990b0f7,feature_a_used,web,free,B,"{""usage_count"": 6}",2024-02-16
4fb5ac3e-60c3-4c3a-b962-cc5d65f86191,0861afe2-83ef-40aa-946d-38dfc8ac144d,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""DE""}",
945ecaef-d20d-439f-8f4c-494d92cb3e3c,0861afe2-83ef-40aa-946d-38dfc8ac144d,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-26
f62fc51d-bee7-4371-8dfd-b9bf73f47102,0861afe2-83ef-40aa-946d-38dfc8ac144d,feature_a_used,mobile,free,B,"{""usage_count"": 3}",2024-02-09
4154acd0-4c55-4d60-ab26-46d7346eaa7e,eda404fb-f571-42a3-8afe-51c8d1349144,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""US""}",
97992a19-9e1a-4c0c-b3ec-4579c82bb42f,00c93dcd-d9eb-4999-a400-e58201b63707,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""DE""}",
703b7894-8241-45ef-856b-3b62c3b97770,00c93dcd-d9eb-4999-a400-e58201b63707,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-03
8ea6fd2e-1572-4690-b72c-71d4f8eed84c,00c93dcd-d9eb-4999-a400-e58201b63707,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-20
282c9825-c6cc-4711-882f-3c88507a7437,1f0905a3-2645-418d-9aed-d0d39b5a5e64,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""DE""}",
0a6dfb2b-5f29-47fe-ac9f-bff7c6d7bc31,1f0905a3-2645-418d-9aed-d0d39b5a5e64,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-25
d34c8277-bf66-451d-aef4-d2661d507c0e,1f0905a3-2645-418d-9aed-d0d39b5a5e64,feature_b_used,web,free,B,"{""usage_count"": 6}",2024-02-06
cc22a519-0e8c-476e-856a-7460b41f1c33,cb6ba945-1835-468e-be16-f85f6e197f42,signup,web,free,B,"{""source"": ""sales"", ""country"": ""DE""}",
561ae81e-a122-422c-b108-642c85c2dac3,cb6ba945-1835-468e-be16-f85f6e197f42,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-07
fdad70cd-c5f6-44ab-8313-d7de65bd2925,cb6ba945-1835-468e-be16-f85f6e197f42,feature_a_used,mobile,free,B,"{""usage_count"": 9}",2024-02-08
ccef3b30-53c3-40f0-9565-98b31a0e0076,cb6ba945-1835-468e-be16-f85f6e197f42,feature_b_used,mobile,free,B,"{""usage_count"": 1}",2024-02-15
917d6f4a-d593-4fd9-8730-3480549a2905,8f56bae3-cc38-44bf-8628-6d1d1ad112c8,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""US""}",
c40366f9-880b-4d83-91fd-e18c0de66ba8,8f56bae3-cc38-44bf-8628-6d1d1ad112c8,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-04
f8f520d6-61f5-4800-bad3-fae5836b149e,8f56bae3-cc38-44bf-8628-6d1d1ad112c8,feature_b_used,web,free,B,"{""usage_count"": 2}",2024-02-15
6d76ae4e-301b-4507-b77f-4f23292a7e16,f28b9f35-e102-40f3-9981-c01078840341,signup,web,free,A,"{""source"": ""organic"", ""country"": ""DE""}",
bf590f84-b07b-4a5c-a9c9-c7c29aeebe78,f28b9f35-e102-40f3-9981-c01078840341,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-31
2f367141-ee92-4e55-aa7d-16f16e4b2cf8,f28b9f35-e102-40f3-9981-c01078840341,feature_a_used,web,free,A,"{""usage_count"": 6}",2024-02-01
474a073d-d032-4f50-8d7c-7fded5a92206,f28b9f35-e102-40f3-9981-c01078840341,feature_b_used,web,free,A,"{""usage_count"": 6}",2024-02-06
b8606f5b-252a-4522-b8d6-87b05f3d776d,68d2f957-db09-4432-8445-b25cb2ee7df5,signup,web,free,B,"{""source"": ""referral"", ""country"": ""US""}",
705ba69a-7c5c-4d64-ba01-9ad1e850f967,68d2f957-db09-4432-8445-b25cb2ee7df5,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-01
3c9f1f04-5cbb-4279-9a46-390ddb545218,68d2f957-db09-4432-8445-b25cb2ee7df5,feature_b_used,mobile,free,B,"{""usage_count"": 9}",2024-02-08
496afb96-ae23-4087-8f10-6d1faba0995c,68d2f957-db09-4432-8445-b25cb2ee7df5,upgrade,mobile,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-28
d5d0350a-0861-4c2c-97bb-e32618faf020,4b38c974-380f-405a-8a6f-6a859568de6b,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""CA""}",
6ce654cb-87c5-46a3-8b45-2e24ebf17e1d,424dd255-a66a-4466-9d62-cd78b03f7c0a,signup,mobile,free,A,"{""source"": ""paid_search"", ""country"": ""IN""}",
3e542ffb-b54f-40d1-9e7d-365484dca42e,424dd255-a66a-4466-9d62-cd78b03f7c0a,feature_b_used,web,free,A,"{""usage_count"": 8}",2024-02-09
79d2119a-64ae-499c-b5da-c04774152d29,db07037b-b3c1-4dd7-9c67-525ea52ac390,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""CA""}",
50dcd3d8-63b2-4c43-87a4-6f78e36f7611,db07037b-b3c1-4dd7-9c67-525ea52ac390,cancel,web,pro,A,"{""reason"": ""price""}",2024-04-01
c1bcd13a-5e5d-4524-a975-07cf9c6e5fe5,eff3ed6b-a27f-4348-80fe-23d21ca9b20e,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""CA""}",
15dae716-e02c-46e2-b91f-79e59015a8d8,eff3ed6b-a27f-4348-80fe-23d21ca9b20e,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-30
b71c0673-0cf4-4025-9ddc-a1da2171a0db,fa720eaa-3e5f-435d-b191-b0c92ed1be6a,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""DE""}",
46e79e85-ceb1-4842-b6f1-f2525b12e972,8510eaae-af66-4c76-80f6-cccee0b525a9,signup,mobile,free,B,"{""source"": ""paid_search"", ""country"": ""US""}",
8606c610-20ff-47fe-a080-03a1808fd870,8510eaae-af66-4c76-80f6-cccee0b525a9,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-01
f752679d-fd6e-4f5e-8cb3-1da363ac2581,20973b58-faa6-4796-924c-b9827d84d66e,signup,web,free,B,"{""source"": ""sales"", ""country"": ""IN""}",
958bb7b2-ceb2-417c-99c1-a1e9b710a242,20973b58-faa6-4796-924c-b9827d84d66e,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-29
7e1b5958-1f07-4555-9005-2e9fbae57144,82fb4f89-4107-4bbd-8910-db4fee0a575b,signup,web,free,A,"{""source"": ""organic"", ""country"": ""US""}",
ba62242f-ea3d-47b0-883d-52800e459f59,82fb4f89-4107-4bbd-8910-db4fee0a575b,feature_a_used,mobile,free,A,"{""usage_count"": 6}",2024-01-27
2a451ac0-035f-4fb2-befc-6a72599b3501,d8a70623-8b5b-4609-8cde-df82cad6f4e4,signup,web,free,A,"{""source"": ""organic"", ""country"": ""US""}",
70cffd50-462d-478f-bc5a-6422c2c5636b,d8a70623-8b5b-4609-8cde-df82cad6f4e4,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-06
b8aef230-6c77-489f-a0ea-8d4b3c6d7b47,d8a70623-8b5b-4609-8cde-df82cad6f4e4,feature_b_used,mobile,free,A,"{""usage_count"": 6}",2024-02-07
7a69bd82-e915-4cb6-a6a3-63e58f990286,a9f5bcf5-d32d-4a86-81fa-36572c4383b5,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""CA""}",
704fd8a6-96ac-4423-b57e-456ac37172c8,89ca2f98-48df-471c-9ab4-5406061558e5,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""DE""}",
4f17a3f6-3b9d-4c01-9c47-0c4cd7cf4218,89ca2f98-48df-471c-9ab4-5406061558e5,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-06
1fcaba90-942a-46c0-ae74-a9808d7bca83,56c5f4d7-0b1b-44f2-bfb2-885d3669557c,signup,web,free,B,"{""source"": ""sales"", ""country"": ""CA""}",
0ec83c3e-735a-4ea4-b303-df940e3f5e84,3be2beb9-5232-43f5-ad1c-64a9aab2af19,signup,mobile,free,B,"{""source"": ""sales"", ""country"": ""US""}",
9ff473f6-6564-43bb-b4b2-52e0378a40d8,3be2beb9-5232-43f5-ad1c-64a9aab2af19,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-19
8bc340af-816f-47e7-b8df-8cdf09948944,3be2beb9-5232-43f5-ad1c-64a9aab2af19,feature_b_used,web,free,B,"{""usage_count"": 3}",2024-01-28
554c8827-e0a6-47a7-a768-c3e76b0bc031,3be2beb9-5232-43f5-ad1c-64a9aab2af19,upgrade,web,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-06
9eec0e45-33ac-4b4c-b2a9-c7355360d197,081ddbb9-e7f3-4eb1-b1e4-4c159e6b229d,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""DE""}",
36a2e4c9-c15e-4edd-917b-480cba3215a1,081ddbb9-e7f3-4eb1-b1e4-4c159e6b229d,feature_b_used,web,free,A,"{""usage_count"": 2}",2024-02-13
e9c5a7d4-3609-44d8-90ae-244775efb300,a513cf0e-6971-4df2-bbb4-48739536ca5b,signup,web,free,B,"{""source"": ""organic"", ""country"": ""DE""}",
175a67e9-6982-45bc-b48e-8c0f56cfa6c6,a513cf0e-6971-4df2-bbb4-48739536ca5b,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-03
7851ac5d-dff1-46b6-be1f-3a464d660f5c,a513cf0e-6971-4df2-bbb4-48739536ca5b,feature_a_used,mobile,free,B,"{""usage_count"": 7}",2024-02-06
0c00ca8f-9cba-420b-bb86-def46c99ab1b,a513cf0e-6971-4df2-bbb4-48739536ca5b,upgrade,web,pro,B,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-27
2d3817c3-22fc-4fda-a3f6-576bf922f7e3,5b50d22a-4608-42f5-83db-4161b4769ff0,signup,mobile,free,B,"{""source"": ""referral"", ""country"": ""DE""}",
366f8fa4-1cbb-427d-9f22-86c9e8127532,5b50d22a-4608-42f5-83db-4161b4769ff0,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-07
4a0f90ba-5aa2-4e9c-b8ef-ead5bf3d309d,5b50d22a-4608-42f5-83db-4161b4769ff0,feature_b_used,mobile,free,B,"{""usage_count"": 3}",2024-02-10
1fa82164-045b-456c-a3dc-618a6c18bb68,19e8b03c-2224-413a-bbc4-a06acfbb3bec,signup,web,free,B,"{""source"": ""referral"", ""country"": ""DE""}",
ac887027-cba3-4271-b1dd-e9d95d902f71,19e8b03c-2224-413a-bbc4-a06acfbb3bec,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-02
d2f0f6f5-2279-468c-8693-a51093107af9,7a636bdf-10a1-4e6c-aefa-8b221929c767,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""CA""}",
35ef3f4a-f641-40f4-8b45-1f1a2a7a72f5,38c3172f-f812-45fa-9d02-f4899910f5fd,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""GB""}",
040231b0-b04e-4d6f-b0a1-cefa49f7b664,9daee10c-5cd4-419e-8cc8-d70fc2943cb7,signup,web,free,B,"{""source"": ""paid_search"", ""country"": ""US""}",
6fe9653e-5167-453c-a5ac-bd4f1d45144c,9daee10c-5cd4-419e-8cc8-d70fc2943cb7,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-25
38d49bee-de6e-415a-86fd-6c7a567d9066,c03d937c-7589-4b17-bef5-dd0100520690,signup,mobile,free,A,"{""source"": ""organic"", ""country"": ""GB""}",
ab24dd60-f4b4-4a4a-b225-835ca4dbb4b9,c03d937c-7589-4b17-bef5-dd0100520690,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-02
447fab5e-cfca-48c3-bfb4-9b1e1a6cb8a7,c03d937c-7589-4b17-bef5-dd0100520690,feature_b_used,web,free,A,"{""usage_count"": 10}",2024-02-08
fc4746d1-3ec9-4751-b6d1-2a3e87f8a27b,03439d0c-378f-4358-b31a-5b8ad40e5429,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""US""}",
5fbe0e14-49f8-4a4c-a5a9-5f0e5a93b67f,03439d0c-378f-4358-b31a-5b8ad40e5429,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-03
46dd1dab-cc69-4468-a374-c7af89e6d6b0,fbe050bf-cdaa-496c-8da1-e0272fbfb95d,signup,mobile,free,A,"{""source"": ""sales"", ""country"": ""IN""}",
6f3e1f48-db67-4c6b-a891-920e518c3fde,fbe050bf-cdaa-496c-8da1-e0272fbfb95d,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-01
28fd6fc8-aa13-40c6-9a91-572473aacc0e,fbe050bf-cdaa-496c-8da1-e0272fbfb95d,feature_a_used,mobile,free,A,"{""usage_count"": 10}",2024-02-06
0350fa6b-0d3c-451a-a193-6fd256beb59e,fbe050bf-cdaa-496c-8da1-e0272fbfb95d,upgrade,mobile,pro,A,"{""from_plan"": ""free"", ""to_plan"": ""pro""}",2024-02-27
d60beff5-b56b-41ad-ad0a-d18c95449954,fbe050bf-cdaa-496c-8da1-e0272fbfb95d,cancel,web,pro,A,"{""reason"": ""value""}",2024-05-03
019d2b40-0134-4fb6-915e-6e62399ca525,f035643d-8934-497a-840d-ee54b6c65fc8,signup,web,free,A,"{""source"": ""paid_search"", ""country"": ""US""}",
e30a074c-92ea-4f43-9758-e5a0c699c566,f035643d-8934-497a-840d-ee54b6c65fc8,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-31
01637b10-74c7-4dad-9a9f-cad8723658dd,2f3299b4-a7ab-4b19-9b0b-68c98b589336,signup,web,free,B,"{""source"": ""organic"", ""country"": ""CA""}",
3a7e686b-c470-410a-8b5b-d7dea76c1733,2f3299b4-a7ab-4b19-9b0b-68c98b589336,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-01-30
88a6030f-5643-40f3-824d-6d9bab6579bb,2f3299b4-a7ab-4b19-9b0b-68c98b589336,feature_a_used,web,free,B,"{""usage_count"": 3}",2024-02-12
2f9bbbf9-fa7c-4070-9e8a-87deb5f07af6,307fe25a-02d2-4596-8803-ecfff8890513,signup,web,free,A,"{""source"": ""organic"", ""country"": ""IN""}",
9c122cc9-7988-4185-949d-ba4b9f6e42fb,307fe25a-02d2-4596-8803-ecfff8890513,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-01-18
bb2927e7-4e5a-4613-91bc-edc40ed4393f,447cb92f-79ce-4cd0-849a-9735860145b3,signup,mobile,free,B,"{""source"": ""organic"", ""country"": ""CA""}",
10e02c7b-0a7d-441f-9682-a4059aafb583,447cb92f-79ce-4cd0-849a-9735860145b3,onboarding_completed,mobile,,,"{""steps_completed"": 5}",2024-02-08
b9d916db-ff9e-4fbd-a930-ece63ddccde2,447cb92f-79ce-4cd0-849a-9735860145b3,feature_b_used,mobile,free,B,"{""usage_count"": 1}",2024-02-12
2220b1ab-95bc-4ccb-9a82-1f95fc47b9cb,174df8bd-6d38-496c-960d-2f0af8de1dc1,signup,web,free,A,"{""source"": ""sales"", ""country"": ""US""}",
e6a497bb-1945-4c1b-a566-649b0a334596,174df8bd-6d38-496c-960d-2f0af8de1dc1,onboarding_completed,web,,,"{""steps_completed"": 5}",2024-02-02
